Prescription Drug Name,Drug Tier,Coverage Requirements and Limits
EPIPEN JR 2-PAK SOAJ 0.15 MG/0.3ML [epinephrine (anaphylaxis)],2,
ipratropium-albuterol soln 0.5-2.5 (3) mg/3ml,1,
isoproterenol hcl soln 0.2 mg/ml,1,MB
metaproterenol sulfate syrp 10 mg/5ml,2,
metaproterenol sulfate tabs 10 mg,2,
metaproterenol sulfate tabs 20 mg,2,
midodrine hcl tabs 10 mg,1,
midodrine hcl tabs 2.5 mg,1,
midodrine hcl tabs 5 mg,1,
norepinephrine bitartrate soln 1 mg/ml,1,MB
S2 (RACEPINEPHRINE) NEBU 2.25 % [racepinephrine hcl],2,
SEREVENT DISKUS AEPB 50 MCG/DOSE [salmeterol xinafoate],2,
STRIVERDI RESPIMAT AERS 2.5 MCG/ACT [olodaterol hcl],2,
terbutaline sulfate inj 1mg/ml,1,
terbutaline sulfate soln 1 mg/ml,1,MB
terbutaline sulfate tabs 2.5 mg,1,
terbutaline sulfate tabs 5 mg,1,
VENTOLIN HFA AERS 108 (90 Base) MCG/ACT [albuterol sulfate],2,
"ALBUMIN HUMAN SOLN 25 % [albumin, human]",1,MB
"ALBURX SOLN 5 % [albumin, human]",1,MB
"ALBUTEIN SOLN 25 % [albumin, human]",1,MB
"BUMINATE SOLN 5 % [albumin, human]",2,MB
PLASMANATE SOLN 5 % [plasma protein fraction],2,MB
FERREX 150 CAPS 150 MG [polysaccharide iron complex],1,
INFED SOLN 50 MG/ML [iron dextran],2,MB
PROFERRIN ES TABS 12 MG [iron heme polypeptide],2,
PROFERRIN-FORTE TABS 12-1 MG [iron heme polypeptide-folic acid],2,
VENOFER SOLN 20 MG/ML [iron sucrose],2,MB
ADVATE SOLR 1000 UNIT [antihemophilic factor rahf-pfm],2,"QL - 30 day(s),MB"
ADVATE SOLR 1500 UNIT [antihemophilic factor rahf-pfm],2,"QL - 30 day(s),MB"
ADVATE SOLR 2000 UNIT [antihemophilic factor rahf-pfm],2,"QL - 30 day(s),MB"
ADVATE SOLR 250 UNIT [antihemophilic factor rahf- pfm],2,"QL - 30 day(s),MB"
ADVATE SOLR 3000 UNIT [antihemophilic factor rahf-pfm],2,MB
ADVATE SOLR 4000 UNIT [antihemophilic factor rahf-pfm],2,"QL - 30 day(s),MB"
ADVATE SOLR 500 UNIT [antihemophilic factor rahf- pfm],2,"QL - 30 day(s),MB"
AFSTYLA KIT 1000 UNIT [antihemophilic factor (recombinant) single chain],2,"QL - 30 day(s),MB"
AFSTYLA KIT 1500 UNIT [antihemophilic factor (recombinant) single chain],2,"QL - 30 day(s),MB"
AFSTYLA KIT 2000 UNIT [antihemophilic factor (recombinant) single chain],2,MB
AFSTYLA KIT 250 UNIT [antihemophilic factor,2,"QL - 30 day(s),MB"
AFSTYLA KIT 2500 UNIT [antihemophilic factor (recombinant) single chain],2,"QL - 30 day(s),MB"
AFSTYLA KIT 3000 UNIT [antihemophilic factor (recombinant) single chain],2,"QL - 30 day(s),MB"
AFSTYLA KIT 500 UNIT [antihemophilic factor (recombinant) single chain],2,"QL - 30 day(s),MB"
ALPHANATE/VWF COMPLEX/HUMAN SOLR 1000 UNIT [antihemophilic factor/von willebrand factor complex (human)],2,MB
ALPHANATE/VWF COMPLEX/HUMAN SOLR 1500 UNIT [antihemophilic factor/von willebrand factor complex (human)],2,MB
ALPHANINE SD SOLR 1000 UNIT [coagulation factor ix],2,"QL - 30 day(s),MB"
ALPHANINE SD SOLR 1500 UNIT [coagulation factor ix],2,"QL - 30 day(s),MB"
ALPHANINE SD SOLR 500 UNIT [coagulation factor ix],2,"QL - 30 day(s),MB"
aminocaproic acid soln 250 mg/ml,1,MB
BENEFIX KIT 1000 UNIT [coagulation factor ix (recombinant)],2,MB
BENEFIX KIT 2000 UNIT [coagulation factor ix (recombinant)],2,MB
BENEFIX KIT 250 UNIT [coagulation factor ix (recombinant)],2,MB
BENEFIX KIT 3000 UNIT [coagulation factor ix (recombinant)],2,MB
BENEFIX KIT 500 UNIT [coagulation factor ix (recombinant)],2,MB
ELOCTATE SOLR 1000 UNIT [antihemophilic factor (rcmb) fc fusion protein(bdd-rfviiifc)],2,"QL - 30 day(s),MB"
ELOCTATE SOLR 1500 UNIT [antihemophilic factor (rcmb) fc fusion protein(bdd-rfviiifc)],2,"QL - 30 day(s),MB"
ELOCTATE SOLR 2000 UNIT [antihemophilic factor (rcmb) fc fusion protein(bdd-rfviiifc)],2,"QL - 30 day(s),MB"
ELOCTATE SOLR 250 UNIT [antihemophilic factor (rcmb) fc fusion protein(bdd-rfviiifc)],2,"QL - 30 day(s),MB"
ELOCTATE SOLR 3000 UNIT [antihemophilic factor (rcmb) fc fusion protein(bdd-rfviiifc)],2,"QL - 30 day(s),MB"
ELOCTATE SOLR 4000 UNIT [antihemophilic factor (rcmb) fc fusion protein(bdd-rfviiifc)],2,"QL - 30 day(s),MB"
ELOCTATE SOLR 500 UNIT [antihemophilic factor (rcmb) fc fusion protein(bdd-rfviiifc)],2,"QL - 30 day(s),MB"
ELOCTATE SOLR 5000 UNIT [antihemophilic factor (rcmb) fc fusion protein(bdd-rfviiifc)],2,"QL - 30 day(s),MB"
ELOCTATE SOLR 6000 UNIT [antihemophilic factor,2,"QL - 30 day(s),MB"
ELOCTATE SOLR 750 UNIT [antihemophilic factor (rcmb) fc fusion protein(bdd-rfviiifc)],2,"QL - 30 day(s),MB"
GELFILM FILM  [gelatin adsorbable (ophth)],2,
GELFOAM SPONGE MISC 12-7 MM [gelatin absorbable],2,
GELFOAM SPONGE SIZE 100 MISC  [gelatin absorbable],2,
GELFOAM SPONGE SIZE 50 MISC  [gelatin absorbable],2,
HELIXATE FS KIT 250 UNIT [antihemophilic factor (recombinant)],2,"QL - 30 day(s),MB"
HEMLIBRA SOLN 105 MG/0.7ML [emicizumab-kxwh],4,QL - 30 day(s)
HEMLIBRA SOLN 150 MG/ML [emicizumab-kxwh],4,QL - 30 day(s)
HEMLIBRA SOLN 30 MG/ML [emicizumab-kxwh],4,QL - 30 day(s)
HEMLIBRA SOLN 60 MG/0.4ML [emicizumab-kxwh],4,QL - 30 day(s)
HEMOFIL M INJ 220-400  [antihemophilic factor (human)],2,"QL - 30 day(s),MB"
HEMOFIL M SOLR 1000 UNIT [antihemophilic factor (human)],2,MB
HEMOFIL M SOLR 1700 UNIT [antihemophilic factor (human)],2,MB
HEMOFIL M SOLR 500 UNIT [antihemophilic factor (human)],2,MB
HUMATE-P SOLR 1000-2400 UNIT [antihemophilic factor/von willebrand factor complex (human)],2,"QL - 30 day(s),MB"
HUMATE-P SOLR 250-600 UNIT [antihemophilic factor/von willebrand factor complex (human)],2,"QL - 30 day(s),MB"
HUMATE-P SOLR 500-1200 UNIT [antihemophilic factor/von willebrand factor complex (human)],2,"QL - 30 day(s),MB"
IDELVION SOLR 1000 UNIT [coagulation factor ix recomb albumin fusion protein (rix-fp)],2,"QL - 30 day(s),MB"
IDELVION SOLR 2000 UNIT [coagulation factor ix recomb albumin fusion protein (rix-fp)],2,"QL - 30 day(s),MB"
IDELVION SOLR 250 UNIT [coagulation factor ix recomb albumin fusion protein (rix-fp)],2,"QL - 30 day(s),MB"
IDELVION SOLR 500 UNIT [coagulation factor ix recomb albumin fusion protein (rix-fp)],2,"QL - 30 day(s),MB"
KCENTRA KIT 500 UNIT [prothrombin complex concentrate human],2,MB
KOATE SOLR 1000 UNIT [antihemophilic factor (human)],2,MB
KOATE-DVI SOLR 250 UNIT [antihemophilic factor (human)],2,MB
KOATE-DVI SOLR 500 UNIT [antihemophilic factor (human)],2,MB
KOGENATE FS KIT 1000 UNIT [antihemophilic factor (recombinant)],2,"QL - 30 day(s),MB"
KOGENATE FS KIT 2000 UNIT [antihemophilic factor (recombinant)],2,"QL - 30 day(s),MB"
KOGENATE FS KIT 500 UNIT [antihemophilic factor (recombinant)],2,"QL - 30 day(s),MB"
KOVALTRY SOLR 1000 UNIT [antihemophilic factor rahf-pfm],2,"QL - 30 day(s),MB"
KOVALTRY SOLR 2000 UNIT [antihemophilic factor rahf-pfm],2,"QL - 30 day(s),MB"
KOVALTRY SOLR 250 UNIT [antihemophilic factor rahf-pfm],2,"QL - 30 day(s),MB"
KOVALTRY SOLR 3000 UNIT [antihemophilic factor rahf-pfm],2,"QL - 30 day(s),MB"
KOVALTRY SOLR 500 UNIT [antihemophilic factor rahf-pfm],2,"QL - 30 day(s),MB"
MONONINE SOLR 1000 UNIT [coagulation factor ix],2,"QL - 30 day(s),MB"
NOVOSEVEN RT SOLR 1 MG [coagulation factor viia (recombinant)],2,MB
NOVOSEVEN RT SOLR 2 MG [coagulation factor viia (recombinant)],2,MB
NOVOSEVEN RT SOLR 5 MG [coagulation factor viia (recombinant)],2,MB
NOVOSEVEN RT SOLR 8 MG [coagulation factor viia (recombinant)],2,MB
PHENOL LIQD 89 % [phenol],2,QL - 30 day(s)
PRAXBIND SOLN 2.5 GM/50ML [idarucizumab],4,MB
PROFILNINE SOLR 1000 UNIT [factor ix complex],2,MB
PROFILNINE SOLR 1500 UNIT [factor ix complex],2,MB
PROFILNINE SOLR 500 UNIT [factor ix complex],2,"QL - 30 day(s),MB"
protamine sulfate soln 10 mg/ml,1,MB
RECOMBINATE SOLR 1241-1800 UNIT [antihemophilic factor (recombinant)],2,"QL - 30 day(s),MB"
RECOMBINATE SOLR 1801-2400 UNIT [antihemophilic factor (recombinant)],2,"QL - 30 day(s),MB"
RECOMBINATE SOLR 220-400 UNIT [antihemophilic factor (recombinant)],2,"QL - 30 day(s),MB"
RECOMBINATE SOLR 401-800 UNIT [antihemophilic factor (recombinant)],2,"QL - 30 day(s),MB"
RECOMBINATE SOLR 801-1240 UNIT [antihemophilic factor (recombinant)],2,"QL - 30 day(s),MB"
RECOTHROM SOLR 20000 UNIT [thrombin (recombinant)],2,
RECOTHROM SOLR 5000 UNIT [thrombin (recombinant)],2,
THROMBIN-JMI KIT 20000 UNIT [thrombin],2,
THROMBIN-JMI SOLR 20000 UNIT [thrombin],2,
THROMBIN-JMI SOLR 5000 UNIT [thrombin],2,
tranexamic acid soln 1000 mg/10ml,1,MB
tranexamic acid tabs 650 mg,1,
WILATE KIT 1000-1000 UNIT [antihemophilic factor/von willebrand factor complex (human)],2,MB
WILATE KIT 500-500 UNIT [antihemophilic factor/von willebrand factor complex (human)],2,MB
XYNTHA KIT 1000 UNIT [antihemophilic factor (recombinant) plasma/albumin free],2,"QL - 30 day(s),MB"
XYNTHA KIT 2000 UNIT [antihemophilic factor (recombinant) plasma/albumin free],2,MB
XYNTHA KIT 250 UNIT [antihemophilic factor (recombinant) plasma/albumin free],2,"QL - 30 day(s),MB"
XYNTHA KIT 500 UNIT [antihemophilic factor (recombinant) plasma/albumin free],2,"QL - 30 day(s),MB"
XYNTHA SOLOFUSE KIT 3000 UNIT [antihemophilic factor (recombinant) plasma/albumin free],2,"QL - 30 day(s),MB"
ACD-A NOCLOT-50 SOLN 0.73-2.45-2.2 GM/100ML [anticoagulant citrate dextrose solution a],2,
ACTIVASE SOLR 100 MG [alteplase],2,MB
ACTIVASE SOLR 50 MG [alteplase],2,MB
AGGRENOX CP12 25-200 MG [aspirin-dipyridamole],2,
anagrelide hcl caps 0.5 mg,1,
anagrelide hcl caps 1 mg,1,
ANGIOMAX SOLR 250 MG [bivalirudin trifluoroacetate],2,MB
ARGATROBAN IN SODIUM CHLORIDE SOLN 125-0.9 MG/125ML-% [argatroban in sodium chloride],2,MB
ARGATROBAN SOLN 250 MG/2.5ML [argatroban],2,MB
aspirin-dipyridamole er cp12 25-200 mg,1,
BRILINTA TABS 90 MG [ticagrelor],2,
CATHFLO ACTIVASE SOLR 2 MG [alteplase],2,MB
clopidogrel bisulfate tabs 75 mg,1,
EFFIENT TABS 10 MG [prasugrel hcl],2,
EFFIENT TABS 5 MG [prasugrel hcl],2,
heparin sodium (porcine) lock flush soln,1,MB
HEPARIN (PORCINE) IN NACL SOLN 1000-0.9 UT/500ML-% [heparin (porcine) in sodium chloride],2,MB
HEPARIN (PORCINE) IN NACL SOLN 2000-0.9 UNIT/L- % [heparin (porcine) in sodium chloride],1,MB
HEPARIN (PORCINE) IN NACL SOLN 25000-0.45 UT/250ML-% [heparin (porcine) in sodium chloride],2,MB
HEPARIN LOCK FLUSH SOLN 1 UNIT/ML [heparin,2,MB
HEPARIN LOCK FLUSH SOLN 10 UNIT/ML [heparin sodium (porcine) lock flush],1,MB
HEPARIN SOD (PORCINE) IN D5W SOLN 100 UNIT/ML [heparin sod (porcine) in d5w],1,MB
HEPARIN SOD (PORCINE) IN D5W SOLN 25000-5 UT/500ML-% [heparin sod (porcine) in d5w],1,MB
HEPARIN SOD (PORCINE) IN D5W SOLN 40-5 UNIT/ML-% [heparin sod (porcine) in d5w],1,MB
heparin sodium (porcine) pf soln 5000 unit/0.5ml,1,MB
HEPARIN SODIUM (PORCINE) SOLN 1000 UNIT/ML [heparin sodium (porcine)],1,MB
HEPARIN SODIUM (PORCINE) SOLN 10000 UNIT/ML [heparin sodium (porcine)],1,MB
HEPARIN SODIUM (PORCINE) SOLN 20000 UNIT/ML [heparin sodium (porcine)],1,MB
heparin sodium (porcine) soln 5000 unit/ml,1,MB
HEPARIN SODIUM LOCK FLUSH SOLN 100 UNIT/ML [heparin sodium (porcine) lock flush],1,MB
INTEGRILIN SOLN 20 MG/10ML [eptifibatide],4,MB
INTEGRILIN SOLN 75 MG/100ML [eptifibatide],4,MB
LOVENOX SOLN 100 MG/ML [enoxaparin sodium],2,QL - 30 day(s)
LOVENOX SOLN 120 MG/0.8ML [enoxaparin sodium],2,QL - 30 day(s)
LOVENOX SOLN 150 MG/ML [enoxaparin sodium],2,QL - 30 day(s)
LOVENOX SOLN 30 MG/0.3ML [enoxaparin sodium],2,QL - 30 day(s)
LOVENOX SOLN 300 MG/3ML [enoxaparin sodium],2,QL - 30 day(s)
LOVENOX SOLN 40 MG/0.4ML [enoxaparin sodium],2,QL - 30 day(s)
LOVENOX SOLN 60 MG/0.6ML [enoxaparin sodium],2,QL - 30 day(s)
LOVENOX SOLN 80 MG/0.8ML [enoxaparin sodium],2,QL - 30 day(s)
PRADAXA CAPS 110 MG [dabigatran etexilate mesylate],2,
PRADAXA CAPS 150 MG [dabigatran etexilate mesylate],2,
PRADAXA CAPS 75 MG [dabigatran etexilate mesylate],2,
THROMBATE III SOLR 500 UNIT [antithrombin iii (human)],2,MB
TNKASE KIT 50 MG [tenecteplase],2,MB
warfarin sodium tabs 1 mg,1,
warfarin sodium tabs 10 mg,1,
warfarin sodium tabs 2 mg,1,
warfarin sodium tabs 2.5 mg,1,
warfarin sodium tabs 3 mg,1,
warfarin sodium tabs 4 mg,1,
warfarin sodium tabs 5 mg,1,
warfarin sodium tabs 6 mg,1,
warfarin sodium tabs 7.5 mg,1,
LEUKINE SOLR 250 MCG [sargramostim],4,"QL - 30 day(s),MB"
NEUPOGEN SOLN 300 MCG/ML [filgrastim],4,"QL - 30 day(s),MB"
NEUPOGEN SOLN 480 MCG/1.6ML [filgrastim],4,"QL - 30 day(s),MB"
NEUPOGEN SOSY 300 MCG/0.5ML [filgrastim],4,QL - 30 day(s)
NEUPOGEN SOSY 480 MCG/0.8ML [filgrastim],4,QL - 30 day(s)
PROCRIT SOLN 10000 UNIT/ML [epoetin alfa],2,"QL - 30 day(s),MB"
PROCRIT SOLN 2000 UNIT/ML [epoetin alfa],2,"QL - 30 day(s),MB"
PROCRIT SOLN 20000 UNIT/ML [epoetin alfa],2,"QL - 30 day(s),MB"
PROCRIT SOLN 3000 UNIT/ML [epoetin alfa],2,"QL - 30 day(s),MB"
PROCRIT SOLN 4000 UNIT/ML [epoetin alfa],2,"QL - 30 day(s),MB"
PROCRIT SOLN 40000 UNIT/ML [epoetin alfa],2,"QL - 30 day(s),MB"
PROMACTA TABS 12.5 MG [eltrombopag olamine],4,QL - 30 day(s)
PROMACTA TABS 25 MG [eltrombopag olamine],4,QL - 30 day(s)
PROMACTA TABS 50 MG [eltrombopag olamine],2,QL - 30 day(s)
PROMACTA TABS 75 MG [eltrombopag olamine],2,QL - 30 day(s)
ZARXIO SOSY 300 MCG/0.5ML [filgrastim-sndz],2,"QL - 30 day(s),MB"
ZARXIO SOSY 480 MCG/0.8ML [filgrastim-sndz],2,"QL - 30 day(s),MB"
pentoxifylline er tbcr 400 mg,1,
doxazosin mesylate tabs 1 mg,1,
doxazosin mesylate tabs 2 mg,1,
doxazosin mesylate tabs 4 mg,1,
doxazosin mesylate tabs 8 mg,1,
prazosin hcl caps 1 mg,1,
prazosin hcl caps 2 mg,1,
prazosin hcl caps 5 mg,1,
tamsulosin hcl caps 0.4 mg,1,
terazosin hcl caps 1 mg,1,
terazosin hcl caps 10 mg,1,
terazosin hcl caps 2 mg,1,
terazosin hcl caps 5 mg,1,
atorvastatin calcium tabs 10 mg,1,PREV
atorvastatin calcium tabs 20 mg,1,PREV
atorvastatin calcium tabs 40 mg,1,PREV
atorvastatin calcium tabs 80 mg,1,PREV
cholestyramine light pack 4 gm,1,
cholestyramine light powd 4 gm/dose,1,
cholestyramine pack 4 gm,1,
cholestyramine powd 4 gm/dose,1,
colestipol hcl gran 5 gm,1,
colestipol hcl pack 5 gm,1,
colestipol hcl tabs 1 gm,1,
ezetimibe tabs 10 mg,1,
fenofibrate tabs 160 mg,1,
fenofibrate tabs 54 mg,1,
gemfibrozil tabs 600 mg,1,
lovastatin tabs 10 mg,1,PREV
lovastatin tabs 20 mg,1,PREV
lovastatin tabs 40 mg,1,PREV
metoprolol succinate er tb24 200 mg,1,
pravastatin sodium tabs 10 mg,1,PREV
pravastatin sodium tabs 20 mg,1,PREV
pravastatin sodium tabs 40 mg,1,PREV
pravastatin sodium tabs 80 mg,1,PREV
rosuvastatin calcium tabs 10 mg,1,PREV
rosuvastatin calcium tabs 20 mg,1,PREV
rosuvastatin calcium tabs 40 mg,1,PREV
rosuvastatin calcium tabs 5 mg,1,PREV
simvastatin tabs 10 mg,1,PREV
simvastatin tabs 20 mg,1,PREV
simvastatin tabs 40 mg,1,PREV
simvastatin tabs 5 mg,1,PREV
simvastatin tabs 80 mg,1,PREV
atenolol tabs 100 mg,1,
atenolol tabs 25 mg,1,
atenolol tabs 50 mg,1,
atenolol-chlorthalidone tabs 100-25 mg,1,
atenolol-chlorthalidone tabs 50-25 mg,1,
bisoprolol fumarate tabs 10 mg,1,
bisoprolol fumarate tabs 5 mg,1,
bisoprolol-hydrochlorothiazide tabs 10-6.25 mg,1,
bisoprolol-hydrochlorothiazide tabs 2.5-6.25 mg,1,
bisoprolol-hydrochlorothiazide tabs 5-6.25 mg,1,
BREVIBLOC IN NACL SOLN 2000 MG/100ML [esmolol hcl-sodium chloride],2,MB
BREVIBLOC IN NACL SOLN 2500 MG/250ML [esmolol hcl-sodium chloride],2,MB
carvedilol tabs 12.5 mg,1,
carvedilol tabs 25 mg,1,
carvedilol tabs 3.125 mg,1,
carvedilol tabs 6.25 mg,1,
ESMOLOL HCL SOLN 100 MG/10ML [esmolol hcl],1,MB
labetalol hcl soln 5 mg/ml,1,MB
labetalol hcl tabs 100 mg,1,
labetalol hcl tabs 200 mg,1,
labetalol hcl tabs 300 mg,1,
metoprolol succinate er tb24 100 mg,1,
metoprolol succinate er tb24 25 mg,1,
metoprolol succinate er tb24 50 mg,1,
metoprolol tartrate soln 5 mg/5ml,1,MB
metoprolol tartrate tabs 100 mg,1,
metoprolol tartrate tabs 25 mg,1,
metoprolol tartrate tabs 50 mg,1,
metoprolol-hydrochlorothiazide tabs 100-50 mg,1,
nadolol tabs 20 mg,1,
nadolol tabs 40 mg,1,
nadolol tabs 80 mg,1,
propranolol hcl er cp24 120 mg,1,
propranolol hcl er cp24 160 mg,1,
propranolol hcl er cp24 60 mg,1,
propranolol hcl er cp24 80 mg,1,
propranolol hcl soln 1 mg/ml,1,MB
propranolol hcl soln 20 mg/5ml,1,
propranolol hcl tabs 10 mg,1,
propranolol hcl tabs 20 mg,1,
propranolol hcl tabs 40 mg,1,
propranolol hcl tabs 60 mg,1,
propranolol hcl tabs 80 mg,1,
sotalol hcl (af) tabs 120 mg,1,
sotalol hcl (af) tabs 160 mg,1,
sotalol hcl (af) tabs 80 mg,1,
sotalol hcl tabs 120 mg,1,
sotalol hcl tabs 160 mg,1,
sotalol hcl tabs 240 mg,1,
sotalol hcl tabs 80 mg,1,
amlodipine besylate tabs 10 mg,1,
amlodipine besylate tabs 2.5 mg,1,
amlodipine besylate tabs 5 mg,1,
CARDENE IV SOLN 20-0.86 MG/200ML-% [nicardipine hcl in sodium chloride],2,MB
CARDENE IV SOLN 20-4.8 MG/200ML-% [nicardipine hcl in dextrose],2,MB
CARDENE IV SOLN 40-0.83 MG/200ML-% [nicardipine hcl in sodium chloride],2,MB
CARDENE IV SOLN 40-5 MG/200ML-% [nicardipine hcl in dextrose],2,MB
[Diltiazem Hcl Coated Beads] CARTIA XT CP24 120 MG,1,
[Diltiazem Hcl Coated Beads] CARTIA XT CP24 240 MG,1,
[Diltiazem Hcl Coated Beads] CARTIA XT CP24 300 MG,1,
CLEVIPREX EMUL 25 MG/50ML [clevidipine],2,MB
CLEVIPREX EMUL 50 MG/100ML [clevidipine],2,MB
diltiazem hcl er coated beads cp24 180 mg,1,
diltiazem hcl er cp12 120 mg,1,
diltiazem hcl er cp12 60 mg,1,
diltiazem hcl er cp12 90 mg,1,
diltiazem hcl er cp24 120 mg,1,
diltiazem hcl er cp24 180 mg,1,
diltiazem hcl er cp24 240 mg,1,
diltiazem hcl soln 125 mg/25ml,1,MB
diltiazem hcl soln 25 mg/5ml,1,MB
diltiazem hcl soln 50 mg/10ml,1,MB
diltiazem hcl tabs 120 mg,1,
diltiazem hcl tabs 30 mg,1,
diltiazem hcl tabs 60 mg,1,
diltiazem hcl tabs 90 mg,1,
nicardipine hcl soln 2.5 mg/ml,1,MB
nifedipine caps 10 mg,1,
nifedipine caps 20 mg,1,
nifedipine er osmotic release tb24 30 mg,1,
nifedipine er osmotic release tb24 60 mg,1,
nifedipine er osmotic release tb24 90 mg,1,
nifedipine er tb24 30 mg,1,
nifedipine er tb24 60 mg,1,
nimodipine caps 30 mg,1,
verapamil hcl er tbcr 120 mg,1,
verapamil hcl er tbcr 180 mg,1,
verapamil hcl er tbcr 240 mg,1,
verapamil hcl soln 2.5 mg/ml,1,MB
verapamil hcl tabs 120 mg,1,
verapamil hcl tabs 40 mg,1,
verapamil hcl tabs 80 mg,1,
adenosine inj 6mg/2ml,1,MB
adenosine soln 12 mg/4ml,1,MB
adenosine soln 6 mg/2ml,1,MB
amiodarone hcl soln 150 mg/3ml,1,MB
amiodarone hcl soln 900 mg/18ml,1,MB
amiodarone hcl tabs 200 mg,1,
DIGOXIN SOLN 0.05 MG/ML [digoxin],2,
digoxin soln 0.25 mg/ml,1,MB
digoxin tabs 125 mcg,1,
digoxin tabs 250 mcg,1,
disopyramide phosphate caps 100 mg,1,
disopyramide phosphate caps 150 mg,1,
dofetilide caps 125 mcg,1,
dofetilide caps 250 mcg,1,
dofetilide caps 500 mcg,1,
flecainide acetate tabs 100 mg,1,
flecainide acetate tabs 150 mg,1,
flecainide acetate tabs 50 mg,1,
ibutilide fumarate soln 1 mg/10ml,1,MB
LANOXIN PEDIATRIC SOLN 0.1 MG/ML [digoxin],2,MB
lidocaine hcl (cardiac) pf sosy 100 mg/5ml,1,MB
lidocaine hcl (cardiac) sosy 50 mg/5ml,2,MB
LIDOCAINE IN D5W SOLN 4-5 MG/ML-% [lidocaine in d5w],1,MB
LIDOCAINE IN D5W SOLN 8-5 MG/ML-% [lidocaine in d5w],1,MB
mexiletine hcl caps 150 mg,1,
mexiletine hcl caps 200 mg,1,
mexiletine hcl caps 250 mg,1,
milrinone lactate in dextrose soln 20-5 mg/100ml-%,1,MB
milrinone lactate in dextrose soln 40-5 mg/200ml-%,1,MB
milrinone lactate inj 1mg/ml,1,MB
milrinone lactate soln 10 mg/10ml,1,MB
NORPACE CR CP12 100 MG [disopyramide phosphate],2,
NORPACE CR CP12 150 MG [disopyramide phosphate],2,
procainamide hcl soln 100 mg/ml,1,MB
procainamide hcl soln 500 mg/ml,1,MB
propafenone hcl tabs 150 mg,1,
propafenone hcl tabs 225 mg,1,
propafenone hcl tabs 300 mg,1,
quinidine gluconate er tbcr 324 mg,1,
QUINIDINE GLUCONATE SOLN 80 MG/ML [quinidine,2,MB
quinidine sulfate tabs 200 mg,1,
quinidine sulfate tabs 300 mg,1,
clonidine hcl tabs 0.1 mg,1,
clonidine hcl tabs 0.2 mg,1,
clonidine hcl tabs 0.3 mg,1,
clonidine ptwk 0.1 mg/24hr,1,
clonidine ptwk 0.2 mg/24hr,1,
clonidine ptwk 0.3 mg/24hr,1,
hydralazine hcl soln 20 mg/ml,1,MB
hydralazine hcl tabs 10 mg,1,
hydralazine hcl tabs 100 mg,1,
hydralazine hcl tabs 25 mg,1,
hydralazine hcl tabs 50 mg,1,
methyldopa tabs 250 mg,1,
methyldopa tabs 500 mg,1,
methyldopate hcl soln 250 mg/5ml,2,MB
minoxidil tabs 10 mg,1,
minoxidil tabs 2.5 mg,1,
nitroprusside sodium soln 25 mg/ml,1,MB
PROGLYCEM SUSP 50 MG/ML [diazoxide],4,
RESERPINE TABS 0.1 MG [reserpine],2,
RESERPINE TABS 0.25 MG [reserpine],2,
benazepril hcl tabs 10 mg,1,
benazepril hcl tabs 20 mg,1,
benazepril hcl tabs 40 mg,1,
benazepril hcl tabs 5 mg,1,
captopril tabs 100 mg,1,
captopril tabs 12.5 mg,1,
captopril tabs 25 mg,1,
captopril tabs 50 mg,1,
enalaprilat inj 1.25 mg/ml,1,MB
ENTRESTO TABS 24-26 MG [sacubitril-valsartan],2,
ENTRESTO TABS 49-51 MG [sacubitril-valsartan],2,
ENTRESTO TABS 97-103 MG [sacubitril-valsartan],2,
lisinopril tabs 10 mg,1,
lisinopril tabs 2.5 mg,1,
lisinopril tabs 20 mg,1,
lisinopril tabs 30 mg,1,
lisinopril tabs 40 mg,1,
lisinopril tabs 5 mg,1,
lisinopril-hydrochlorothiazide tabs 10-12.5 mg,1,
lisinopril-hydrochlorothiazide tabs 20-12.5 mg,1,
lisinopril-hydrochlorothiazide tabs 20-25 mg,1,
losartan potassium tabs 100 mg,1,
losartan potassium tabs 25 mg,1,
losartan potassium tabs 50 mg,1,
losartan potassium-hctz tabs 100-12.5 mg,1,
losartan potassium-hctz tabs 100-25 mg,1,
losartan potassium-hctz tabs 50-12.5 mg,1,
ramipril caps 10 mg,1,
ramipril caps 2.5 mg,1,
ramipril caps 5 mg,1,
spironolactone tabs 100 mg,1,
spironolactone tabs 25 mg,1,
spironolactone tabs 50 mg,1,
spironolactone-hctz tabs 25-25 mg,1,
valsartan tabs 160 mg,1,
valsartan tabs 320 mg,1,
valsartan tabs 40 mg,1,
valsartan tabs 80 mg,1,
valsartan-hydrochlorothiazide tabs 160-12.5 mg,1,
valsartan-hydrochlorothiazide tabs 160-25 mg,1,
valsartan-hydrochlorothiazide tabs 320-12.5 mg,1,
valsartan-hydrochlorothiazide tabs 320-25 mg,1,
valsartan-hydrochlorothiazide tabs 80-12.5 mg,1,
ETHAMOLIN SOLN 5 % [ethanolamine oleate],2,MB
[Sodium Tetradecyl Sulfate] SOTRADECOL SOLN 1 %,1,MB
[Sodium Tetradecyl Sulfate] SOTRADECOL SOLN 3 %,1,MB
VARITHENA FOAM 180 MG/18ML [polidocanol (laureth-9)],2,MB
alprostadil soln 500 mcg/ml,1,MB
ambrisentan tabs 10 mg,1,"QL - 30 day(s),LD"
ambrisentan tabs 5 mg,1,"QL - 30 day(s),LD"
CAVERJECT SOLR 20 MCG [alprostadil (vasodilator)],2,"QL - 8//day(s),MB"
